Clave del capitulo;Partida Fracción;Clave Subpartida Fracción;Nombre;Fecha Inicio de Vigencia;Fecha Fin de Vigencia;Estatus activo
01;06;12;"Ballenas, delfines y marsopas (mamíferos del orden Cetáceos); manatíes y dugones o dugongos (mamíferos del orden Sirenios); otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia).";1/11/11;NULL;SI
02;03;12;Piernas, paletas, y sus trozos, sin deshuesar.;1/11/11;NULL;SI
44;10;12;"Tableros llamados ""oriented strand board"" (OSB).";1/11/11;NULL;SI
73;15;12;Las demás cadenas.;1/11/11;NULL;SI
38;15;12;Con metal precioso o sus compuestos como sustancia activa.;1/11/11;NULL;SI
38;23;12;Ácido oleico.;1/11/11;NULL;SI
84;11;12;De empuje superior a 25 kN.;1/11/11;NULL;SI
03;04;12;Austromerluza antártica y austromerluza negra (merluza negra, bacalao de profundidad, nototenia negra) (Dissostichus spp.).;1/11/11;30/6/12;SI
91;02;12;Con indicador optoelectrónico solamente.;1/11/11;NULL;SI
11;04;12;De avena.;1/11/11;NULL;SI
11;08;12;Almidón de maíz.;1/11/11;NULL;SI
44;11;12;De espesor inferior o igual a 5 mm.;1/11/11;NULL;SI
84;43;12;Máquinas y aparatos de oficina para imprimir offset alimentados con hojas en las que un lado sea inferior o igual a 22 cm y el otro sea inferior o igual a 36 cm, medidas sin plegar.;1/11/11;NULL;SI
84;45;12;Peinadoras.;1/11/11;NULL;SI
90;18;12;Aparatos de diagnóstico por exploración ultrasónica.;1/11/11;NULL;SI
90;22;12;Aparatos de tomografía regidos por una máquina automática de tratamiento o procesamiento de datos.;1/11/11;NULL;SI
84;21;12;Secadoras de ropa.;1/11/11;NULL;SI
88;02;12;De peso en vacío superior a 2,000 Kg.;1/11/11;NULL;SI
29;32;12;2-Furaldehído (furfural).;1/11/11;NULL;SI
29;37;12;Insulina y sus sales.;1/11/11;NULL;SI
48;05;12;Papel paja para acanalar.;1/11/11;NULL;SI
86;07;12;"Los demás bojes y "" bissels"".";1/11/11;NULL;SI
20;09;12;Sin congelar, de valor Brix inferior o igual a 20.;1/11/11;NULL;SI
64;03;12;"Calzado de esquí y calzado para la práctica de ""snowboard"" (tabla para nieve).";1/11/11;NULL;SI
62;02;12;De algodón.;1/11/11;NULL;SI
29;17;12;Ácido adípico, sus sales y sus ésteres.;1/11/11;NULL;SI
63;06;12;De fibras sintéticas.;1/11/11;NULL;SI
27;01;12;Hulla bituminosa.;1/11/11;NULL;SI
61;07;12;De fibras sintéticas o artificiales.;1/11/11;NULL;SI
61;10;12;"De cabra de Cachemira (""cashmere"").";1/11/11;NULL;SI
62;01;12;De algodón.;1/11/11;NULL;SI
62;03;12;De fibras sintéticas.;1/11/11;NULL;SI
62;04;12;De algodón.;1/11/11;NULL;SI
29;05;12;Propan-1-ol (alcohol propílico) y propan-2-ol (alcohol isopropílico).;1/11/11;NULL;SI
29;07;12;Cresoles y sus sales.;1/11/11;NULL;SI
29;12;12;Etanal (acetaldehído).;1/11/11;NULL;SI
61;12;12;De fibras sintéticas.;1/11/11;NULL;SI
56;03;12;De peso superior a 25 g/m² pero inferior o igual a 70 g/m².;1/11/11;NULL;SI
29;14;12;Butanona (metiletilcetona).;1/11/11;NULL;SI
29;15;12;Sales del ácido fórmico.;1/11/11;NULL;SI
29;16;12;Ésteres del ácido acrílico.;1/11/11;NULL;SI
69;09;12;Artículos con una dureza equivalente a 9 o superior en la escala de Mohs.;1/11/11;NULL;SI
40;09;12;Con accesorios.;1/11/11;NULL;SI
55;09;12;Retorcidos o cableados.;1/11/11;NULL;SI
29;03;12;Diclorometano (cloruro de metileno).;1/11/11;NULL;SI
29;06;12;Ciclohexanol, metilciclohexanoles y dimetilciclohexanoles.;1/11/11;NULL;SI
62;11;12;Para mujeres o niñas.;1/11/11;NULL;SI
63;03;12;De fibras sintéticas.;1/11/11;NULL;SI
03;03;12;Los demás salmones del Pacífico (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus).;1/7/12;NULL;SI
08;01;12;Con la cáscara interna (endocarpio).;1/7/12;NULL;SI
09;08;12;Triturada o pulverizada.;1/7/12;NULL;SI
09;10;12;Triturado o pulverizado.;1/7/12;NULL;SI
27;10;12;Aceites ligeros (livianos) y preparaciones.;1/7/12;NULL;SI
21;01;12;Preparaciones a base de extractos, esencias o concentrados o a base de café.;1/11/11;NULL;SI
25;15;12;Simplemente troceados, por aserrado o de otro modo, en bloques o en placas cuadradas o rectangulares.;1/11/11;NULL;SI
55;10;12;Retorcidos o cableados.;1/11/11;NULL;SI
55;13;12;De fibras discontinuas de poliéster, de ligamento sarga, incluido el cruzado, de curso inferior o igual a 4.;1/11/11;NULL;SI
55;14;12;De fibras discontinuas de poliéster, de ligamento sarga, incluido el cruzado, de curso inferior o igual a 4.;1/11/11;NULL;SI
55;15;12;Mezcladas exclusiva o principalmente con filamentos sintéticos o artificiales.;1/11/11;NULL;SI
55;16;12;Teñidos.;1/11/11;NULL;SI
52;11;12;De ligamento sarga, incluido el cruzado, de curso inferior o igual a 4.;1/11/11;NULL;SI
52;12;12;Blanqueados.;1/11/11;NULL;SI
26;01;12;Aglomerados.;1/11/11;NULL;SI
27;11;12;Propano.;1/11/11;NULL;SI
27;13;12;Calcinado.;1/11/11;NULL;SI
16;04;12;Arenques.;1/11/11;NULL;SI
17;01;12;De remolacha.;1/11/11;NULL;SI
48;23;12;S/N;1/11/11;NULL;SI
52;10;12;S/N;1/11/11;NULL;SI
54;08;12;S/N;1/11/11;NULL;SI
61;03;12;S/N;1/11/11;NULL;SI
61;04;12;S/N;1/11/11;NULL;SI
61;15;12;S/N;1/11/11;NULL;SI
52;08;12;De ligamento tafetán, de peso superior a 100 g/m².;1/11/11;NULL;SI
13;02;12;De regaliz.;1/11/11;NULL;SI
52;09;12;De ligamento sarga, incluido el cruzado, de curso inferior o igual a 4.;1/11/11;NULL;SI
25;16;12;Simplemente troceado, por aserrado o de otro modo, en bloques o en placas cuadradas o rectangulares.;1/11/11;NULL;SI
28;15;12;En disolución acuosa (lejía de sosa o soda cáustica).;1/11/11;NULL;SI
29;21;12;S/N;1/11/11;NULL;SI
84;50;12;Las demás máquinas, con secadora centrífuga incorporada.;1/11/11;NULL;SI
91;08;12;Con indicador optoelectrónico solamente.;1/11/11;NULL;SI
91;10;12;Mecanismos incompletos, montados.;1/11/11;NULL;SI
85;40;12;Monocromos.;1/11/11;NULL;SI
95;06;12;Fijadores de esquí.;1/11/11;NULL;SI
28;05;12;Calcio.;1/11/11;NULL;SI
85;17;12;Teléfonos celulares y los de otras redes inalámbricas.;1/11/11;NULL;SI
84;69;12;S/N;1/11/11;NULL;SI
85;23;12;S/N;1/11/11;NULL;SI
85;28;12;S/N;1/11/11;NULL;SI
90;09;12;S/N;1/11/11;NULL;SI
91;01;12;S/N;1/11/11;NULL;SI
85;02;12;De potencia de salida superior a 75 kVA pero inferior o igual a 375 kVA.;1/11/11;NULL;SI
84;47;12;Con cilindro de diámetro superior a 165 mm.;1/11/11;NULL;SI
46;02;12;De ratán (roten).;1/11/11;NULL;SI
84;02;12;Calderas acuotubulares con una producción de vapor inferior o igual a 45 t por hora.;1/11/11;NULL;SI
40;12;12;De los tipos utilizados en autobuses o camiones.;1/11/11;NULL;SI
41;07;12;Divididos con la flor.;1/11/11;NULL;SI
42;02;12;Con la superficie exterior de plástico o materia textil.;1/11/11;NULL;SI
79;01;12;Con un contenido de cinc inferior al 99.99% en peso.;1/11/11;NULL;SI
82;04;12;Ajustables.;1/11/11;NULL;SI
85;27;12;Radiocasetes de bolsillo.;1/11/11;NULL;SI
39;21;12;De polímeros de cloruro de vinilo.;1/11/11;NULL;SI
40;10;12;Reforzadas solamente con materia textil.;1/11/11;NULL;SI
73;21;12;De combustibles líquidos.;1/11/11;NULL;SI
74;03;12;"Barras para alambrón (""wire-bars"").";1/11/11;NULL;SI
74;10;12;De aleaciones de cobre.;1/11/11;NULL;SI
75;05;12;De aleaciones de níquel.;1/11/11;NULL;SI
02;07;12;Sin trocear, congelados.;1/11/11;NULL;SI
02;10;12;Tocino entreverado de panza (panceta) y sus trozos.;1/11/11;NULL;SI
03;02;12;Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus), salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho).;1/11/11;30/6/12;SI
52;05;12;De título inferior a 714.29 decitex pero superior o igual a 232.56 decitex (superior al número métrico 14 pero inferior o igual al número métrico 43).;1/11/11;NULL;SI
72;19;12;De espesor superior o igual a 4.75 mm pero inferior o igual a 10 mm.;1/11/11;NULL;SI
71;08;13;Las demás formas semilabradas.;1/11/11;NULL;SI
72;11;13;Laminados en las cuatro caras o en acanaladuras cerradas, de anchura superior a 150 mm y espesor superior o igual a 4 mm, sin enrollar y sin motivos en relieve.;1/11/11;NULL;SI
34;02;13;No iónicos.;1/11/11;NULL;SI
01;05;13;Patos.;1/7/12;NULL;SI
01;06;13;Camellos y los demás camélidos (Camelidae).;1/7/12;NULL;SI
03;02;13;Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus).;1/7/12;NULL;SI
03;03;13;Salmones del Atlántico (Salmon salar) y salmones del Danubio (Hucho hucho).;1/7/12;NULL;SI
17;01;13;Azúcar de caña mencionado en la Nota 2 de subpartida de este Capítulo.;1/7/12;NULL;SI
55;13;13;Los demás tejidos de fibras discontinuas de poliéster.;1/11/11;NULL;SI
56;03;13;De peso superior a 70 g/m² pero inferior o igual a 150 g/m².;1/11/11;NULL;SI
13;02;13;De lúpulo.;1/11/11;NULL;SI
52;12;13;Teñidos.;1/11/11;NULL;SI
84;45;13;Mecheras.;1/11/11;NULL;SI
16;04;13;Sardinas, sardinelas y espadines.;1/11/11;NULL;SI
55;14;13;S/N;1/11/11;NULL;SI
52;06;13;De título inferior a 232.56 decitex pero superior o igual a 192.31 decitex (superior al número métrico 43 pero inferior o igual al número métrico 52).;1/11/11;NULL;SI
52;08;13;De ligamento sarga, incluido el cruzado, de curso inferior o igual a 4.;1/11/11;NULL;SI
29;12;13;S/N;1/11/11;NULL;SI
40;10;13;S/N;1/11/11;NULL;SI
43;02;13;S/N;1/11/11;NULL;SI
44;12;13;S/N;1/11/11;NULL;SI
73;14;13;S/N;1/11/11;NULL;SI
73;21;13;S/N;1/11/11;NULL;SI
85;23;13;S/N;1/11/11;NULL;SI
85;28;13;S/N;1/11/11;NULL;SI
85;02;13;De potencia de salida superior a 375 kVA.;1/11/11;NULL;SI
40;12;13;De los tipos utilizados en aeronaves.;1/11/11;NULL;SI
81;12;13;Desperdicios y desechos.;1/11/11;NULL;SI
82;07;13;Con parte operante de cermet.;1/11/11;NULL;SI
85;27;13;Los demás aparatos combinados con grabador o reproductor de sonido.;1/11/11;NULL;SI
39;21;13;De poliuretanos.;1/11/11;NULL;SI
73;18;13;Escarpias y armellas, roscadas.;1/11/11;NULL;SI
74;03;13;Tochos.;1/11/11;NULL;SI
44;11;13;De espesor superior a 5 mm pero inferior o igual a 9 mm.;1/11/11;NULL;SI
52;05;13;De título inferior a 232.56 decitex pero superior o igual a 192.31 decitex (superior al número métrico 43 pero inferior o igual al número métrico 52).;1/11/11;NULL;SI
06;03;13;Orquídeas.;1/11/11;NULL;SI
02;07;13;Trozos y despojos, frescos o refrigerados.;1/11/11;NULL;SI
38;23;13;"Ácidos grasos del ""Tall oil"".";1/11/11;NULL;SI
72;19;13;De espesor superior o igual a 3 mm pero inferior a 4.75 mm.;1/11/11;NULL;SI
84;10;13;De potencia superior a 10,000 kW.;1/11/11;NULL;SI
03;06;13;Camarones, langostinos y demás Decápodos natantia.;1/11/11;30/6/12;SI
11;03;13;De maíz.;1/11/11;NULL;SI
11;08;13;Fécula de papa (patata).;1/11/11;NULL;SI
84;43;13;"Las demás máquinas y aparatos para imprimir, ""offset"".";1/11/11;NULL;SI
90;18;13;Aparatos de diagnóstico de visualización por resonancia magnética.;1/11/11;NULL;SI
90;22;13;Los demás, para uso odontológico.;1/11/11;NULL;SI
27;11;13;Butanos.;1/11/11;NULL;SI
29;32;13;Alcohol furfurílico y alcohol tetrahidrofurfurílico.;1/11/11;NULL;SI
48;10;13;En bobinas (rollos).;1/11/11;NULL;SI
29;17;13;Ácido azelaico, ácido sebácico, sus sales y sus ésteres.;1/11/11;NULL;SI
62;01;13;De fibras sintéticas o artificiales.;1/11/11;NULL;SI
62;04;13;De fibras sintéticas.;1/11/11;NULL;SI
62;02;13;De fibras sintéticas o artificiales.;1/11/11;NULL;SI
29;06;13;Esteroles e inositoles.;1/11/11;NULL;SI
55;15;13;Mezcladas exclusiva o principalmente con lana o pelo fino.;1/11/11;NULL;SI
55;16;13;Con hilados de distintos colores.;1/11/11;NULL;SI
29;14;13;4-Metilpentan-2-ona (metilisobutilcetona).;1/11/11;NULL;SI
29;15;13;Ésteres del ácido fórmico.;1/11/11;NULL;SI
29;16;13;Ácido metacrílico y sus sales.;1/11/11;NULL;SI
33;01;13;De limón.;1/11/11;NULL;SI
29;03;13;Cloroformo (triclorometano).;1/11/11;NULL;SI
29;05;13;Butan-1-ol (alcohol n-butílico).;1/11/11;NULL;SI
29;07;13;"Octilfenol, nonilfenol y sus isómeros; sales de estos productos.";1/11/11;NULL;SI
61;04;13;De fibras sintéticas.;1/11/11;NULL;SI
32;04;13;Colorantes básicos y preparaciones a base de estos colorantes.;1/11/11;NULL;SI
29;18;13;Sales y ésteres del ácido tartárico.;1/11/11;NULL;SI
29;22;13;Trietanolamina y sus sales.;1/11/11;NULL;SI
01;05;14;Gansos.;1/7/12;NULL;SI
29;22;14;Dextropropoxifeno (DCI) y sus sales.;1/11/11;NULL;SI
03;02;14;Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho).;1/7/12;NULL;SI
03;03;14;Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster).;1/7/12;NULL;SI
17;01;14;Los demás azúcares de caña.;1/7/12;NULL;SI
55;16;14;Estampados.;1/11/11;NULL;SI
56;03;14;De peso superior a 150 g/m².;1/11/11;NULL;SI
52;12;14;Con hilados de distintos colores.;1/11/11;NULL;SI
27;11;14;Etileno, propileno, butileno y butadieno.;1/11/11;NULL;SI
16;04;14;Atunes, listados y bonitos (Sarda spp.).;1/11/11;NULL;SI
52;06;14;De título inferior a 192.31 decitex pero superior o igual a 125 decitex (superior al número métrico 52 pero inferior o i­gual al número métrico 80).;1/11/11;NULL;SI
13;02;14;S/N;1/11/11;NULL;SI
29;06;14;S/N;1/11/11;NULL;SI
29;07;14;S/N;1/11/11;NULL;SI
33;01;14;S/N;1/11/11;NULL;SI
44;12;14;S/N;1/11/11;NULL;SI
11;08;14;Fécula de yuca (mandioca).;1/11/11;NULL;SI
73;18;14;Tornillos taladradores.;1/11/11;NULL;SI
52;05;14;De título inferior a 192.31 decitex pero superior o igual a 125 decitex (superior al número métrico 52 pero inferior o igual al número métrico 80).;1/11/11;NULL;SI
73;14;14;Las demás telas metálicas tejidas, de acero inoxidable.;1/11/11;NULL;SI
06;03;14;Crisantemos.;1/11/11;NULL;SI
02;07;14;Trozos y despojos, congelados.;1/11/11;NULL;SI
39;21;14;De celulosa regenerada.;1/11/11;NULL;SI
72;19;14;De espesor inferior a 3 mm.;1/11/11;NULL;SI
03;06;14;Cangrejos (excepto macruros).;1/11/11;NULL;SI
44;11;14;De espesor superior a 9 mm.;1/11/11;NULL;SI
84;43;14;Máquinas y aparatos para imprimir, tipográficos, alimentados con bobinas, excepto las máquinas y aparatos flexográficos.;1/11/11;NULL;SI
90;18;14;Aparatos de centellografía.;1/11/11;NULL;SI
90;22;14;Los demás, para uso médico, quirúrgico o veterinario.;1/11/11;NULL;SI
48;10;14;En hojas en las que un lado sea inferior o igual a 435 mm y el otro sea inferior o igual a 297 mm, medidos sin plegar.;1/11/11;NULL;SI
29;17;14;Anhídrido maleico.;1/11/11;NULL;SI
29;16;14;Ésteres del ácido metacrílico.;1/11/11;NULL;SI
29;03;14;Tetracloruro de carbono.;1/11/11;NULL;SI
29;05;14;Los demás butanoles.;1/11/11;NULL;SI
32;04;14;Colorantes directos y preparaciones a base de estos colorantes.;1/11/11;NULL;SI
72;11;14;Los demás, de espesor superior o igual a 4.75 mm.;1/11/11;NULL;SI
29;18;14;Ácido cítrico.;1/11/11;NULL;SI
01;06;14;Conejos y liebres.;1/7/12;NULL;SI
01;05;15;Pintadas.;1/7/12;NULL;SI
72;09;15;De espesor superior o igual a 3 mm.;1/11/11;NULL;SI
06;03;15;Azucenas (Lilium spp.).;1/7/12;NULL;SI
52;12;15;Estampados.;1/11/11;NULL;SI
16;04;15;Caballas.;1/11/11;NULL;SI
52;06;15;De título inferior a 125 decitex (superior al número métrico 80).;1/11/11;NULL;SI
29;05;15;S/N;1/11/11;NULL;SI
73;18;15;Los demás tornillos y pernos, incluso con sus tuercas y arandelas.;1/11/11;NULL;SI
52;05;15;De título inferior a 125 decitex (superior al número métrico 80).;1/11/11;NULL;SI
84;43;15;Máquinas y aparatos para imprimir, tipográficos, distintos de los alimentados con bobinas, excepto las máquinas y aparatos flexográficos.;1/11/11;NULL;SI
29;16;15;Ácidos oleico, linoleico o linolénico, sus sales y sus ésteres.;1/11/11;NULL;SI
29;18;15;Sales y ésteres del ácido cítrico.;1/11/11;NULL;SI
29;07;15;Naftoles y sus sales.;1/11/11;NULL;SI
29;03;15;Dicloruro de etileno (ISO) (1,2-dicloroetano).;1/11/11;NULL;SI
32;04;15;Colorantes a la tina o a la cuba (incluidos los utilizables directamente como colorantes pigmentarios) y preparaciones a base de estos colorantes.;1/11/11;NULL;SI
03;06;15;Cigalas (Nephrops norvegicus).;1/7/12;NULL;SI
03;06;16;Camarones y langostinos de agua fría (Pandalus spp., Crangon crangon).;1/7/12;NULL;SI
29;16;16;Binapacril (ISO).;1/7/12;NULL;SI
84;43;16;Máquinas y aparatos para imprimir, flexográficos.;1/11/11;NULL;SI
16;04;16;Anchoas.;1/11/11;NULL;SI
72;09;16;De espesor superior a 1 mm pero inferior a 3 mm.;1/11/11;NULL;SI
29;05;16;Octanol (alcohol octílico) y sus isómeros.;1/11/11;NULL;SI
32;04;16;Colorantes reactivos y preparaciones a base de estos colorantes.;1/11/11;NULL;SI
29;18;16;Ácido glucónico, sus sales y sus ésteres.;1/11/11;NULL;SI
73;18;16;Tuercas.;1/11/11;NULL;SI
03;06;17;Los demás camarones y langostinos.;1/7/12;NULL;SI
16;04;17;Anguilas.;1/7/12;NULL;SI
72;09;17;De espesor superior o igual a 0.5 mm pero inferior o igual a 1 mm.;1/11/11;NULL;SI
29;05;17;Dodecan-1-ol (alcohol laurílico), hexadecan-1-ol (alcohol cetílico) y octadecan-1-ol (alcohol estearílico).;1/11/11;NULL;SI
32;04;17;Colorantes pigmentarios y preparaciones a base de estos colorantes.;1/11/11;NULL;SI
84;43;17;Máquinas y aparatos para imprimir, heliográficos (huecograbado).;1/11/11;NULL;SI
85;17;18;Los demás.;1/11/11;NULL;SI
29;18;18;Clorobencilato (ISO).;1/11/11;NULL;SI
72;09;18;De espesor inferior a 0.5 mm.;1/11/11;NULL;SI
63;06;19;De las demás materias textiles.;1/11/11;NULL;SI
64;02;19;Los demás.;1/11/11;NULL;SI
68;09;19;Los demás.;1/11/11;NULL;SI
29;37;19;Los demás.;1/11/11;NULL;SI
68;10;19;Los demás.;1/11/11;NULL;SI
32;15;19;Las demás.;1/11/11;NULL;SI
33;01;19;Los demás.;1/11/11;NULL;SI
28;33;19;Los demás.;1/11/11;NULL;SI
28;37;19;Los demás.;1/11/11;NULL;SI
28;40;19;Los demás.;1/11/11;NULL;SI
32;04;19;Las demás, incluidas las mezclas de materias colorantes de dos o más de las subpartidas 3204.11 a 3204.19.;1/11/11;NULL;SI
34;01;19;Los demás.;1/11/11;NULL;SI
71;17;19;Las demás.;1/11/11;NULL;SI
72;02;19;Los demás.;1/11/11;NULL;SI
72;07;19;Los demás.;1/11/11;NULL;SI
72;11;19;Los demás.;1/11/11;NULL;SI
39;03;19;Los demás.;1/11/11;NULL;SI
29;21;19;Los demás.;1/11/11;NULL;SI
62;07;19;De las demás materias textiles.;1/11/11;NULL;SI
70;03;19;Las demás.;1/11/11;NULL;SI
70;07;19;Los demás.;1/11/11;NULL;SI
70;19;19;Los demás.;1/11/11;NULL;SI
71;10;19;Los demás.;1/11/11;NULL;SI
71;14;19;De los demás metales preciosos, incluso revestidos o chapados de metal precioso (plaqué).;1/11/11;NULL;SI
71;13;19;De los demás metales preciosos, incluso revestidos o chapados de metal precioso (plaqué).;1/11/11;NULL;SI
34;02;19;Los demás.;1/11/11;NULL;SI
34;03;19;Las demás.;1/11/11;NULL;SI
35;02;19;Las demás.;1/11/11;NULL;SI
47;03;19;Distinta de la de coníferas.;1/11/11;NULL;SI
47;04;19;Distinta de la de coníferas.;1/11/11;NULL;SI
84;02;19;Las demás calderas de vapor, incluidas las calderas mixtas.;1/11/11;NULL;SI
84;33;19;Las demás.;1/11/11;NULL;SI
84;43;19;Los demás.;1/11/11;NULL;SI
84;45;19;Las demás.;1/11/11;NULL;SI
90;18;19;Los demás.;1/11/11;NULL;SI
90;22;19;Para otros usos.;1/11/11;NULL;SI
84;19;19;Los demás.;1/11/11;NULL;SI
84;21;19;Las demás.;1/11/11;NULL;SI
84;26;19;Los demás.;1/11/11;NULL;SI
87;14;19;Los demás.;1/11/11;30/6/12;SI
90;25;19;Los demás.;1/11/11;NULL;SI
27;11;19;Los demás.;1/11/11;NULL;SI
29;32;19;Los demás.;1/11/11;NULL;SI
29;33;19;Los demás.;1/11/11;NULL;SI
29;39;19;Los demás.;1/11/11;NULL;SI
64;04;19;Los demás.;1/11/11;NULL;SI
67;04;19;Los demás.;1/11/11;NULL;SI
04;08;19;Las demás.;1/11/11;NULL;SI
48;04;19;Los demás.;1/11/11;NULL;SI
48;05;19;Los demás.;1/11/11;NULL;SI
48;10;19;Los demás.;1/11/11;NULL;SI
84;29;19;Las demás.;1/11/11;NULL;SI
29;16;19;Los demás.;1/11/11;NULL;SI
29;17;19;Los demás.;1/11/11;NULL;SI
85;44;19;Los demás.;1/11/11;NULL;SI
85;45;19;Los demás.;1/11/11;NULL;SI
53;09;19;Los demás.;1/11/11;NULL;SI
54;02;19;Los demás.;1/11/11;NULL;SI
64;03;19;Los demás.;1/11/11;NULL;SI
62;02;19;De las demás materias textiles.;1/11/11;NULL;SI
62;03;19;De las demás materias textiles.;1/11/11;NULL;SI
29;18;19;Los demás.;1/11/11;NULL;SI
29;20;19;Los demás.;1/11/11;NULL;SI
29;22;19;Los demás.;1/11/11;NULL;SI
29;24;19;Los demás.;1/11/11;NULL;SI
29;25;19;Los demás.;1/11/11;NULL;SI
63;03;19;De las demás materias textiles.;1/11/11;NULL;SI
61;08;19;De las demás materias textiles.;1/11/11;NULL;SI
61;12;19;De las demás materias textiles.;1/11/11;NULL;SI
62;01;19;De las demás materias textiles.;1/11/11;NULL;SI
62;04;19;De las demás materias textiles.;1/11/11;NULL;SI
86;07;19;Los demás, incluidas las partes.;1/11/11;NULL;SI
87;09;19;Las demás.;1/11/11;NULL;SI
29;05;19;Los demás.;1/11/11;NULL;SI
29;09;19;Los demás.;1/11/11;NULL;SI
61;07;19;De las demás materias textiles.;1/11/11;NULL;SI
61;10;19;Los demás.;1/11/11;NULL;SI
85;08;19;Las demás.;1/11/11;NULL;SI
85;15;19;Los demás.;1/11/11;NULL;SI
29;14;19;Las demás.;1/11/11;NULL;SI
32;06;19;Los demás.;1/11/11;NULL;SI
